v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
,0,6,0,1,1,1,1.0,0,2,2,2,1,3,2,3,5,5,5,11,300000.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bfad41c69,2,3,0,5,.66666669,no,9,8,0,0,0,0,1,0,0,0,0,4,1.25,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,0,40,121,1600,25,0,4,1.5625,0.44444448,64,1600
,0,6,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,fc366202b,1,3,0,4,.33333334,9,no,10,0,0,0,0,1,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,54,121,2916,16,81,1,1.0,0.11111112,100,2916
,0,6,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,9,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fc366202b,1,3,0,4,.33333334,9,no,10,0,0,0,0,0,1,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,22,81,484,16,81,1,1.0,0.11111112,100,484
,0,6,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fc366202b,1,3,0,4,.33333334,9,no,10,0,0,0,0,1,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,21,121,441,16,81,1,1.0,0.11111112,100,441
,0,6,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,0,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fc366202b,1,3,0,4,.33333334,9,no,10,1,0,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,5,0,25,16,81,1,1.0,0.11111112,100,25
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,8,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,1,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,17,64,289,144,289,36,9.0,1.0,196,289
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,4,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,1,0,0,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,10,16,100,144,289,36,9.0,1.0,196,100
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,6,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,1,0,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,13,36,169,144,289,36,9.0,1.0,196,169
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,11,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,1,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,24,121,576,144,289,36,9.0,1.0,196,576
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,11,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,1,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,22,121,484,144,289,36,9.0,1.0,196,484
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,11,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,1,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,19,121,361,144,289,36,9.0,1.0,196,361
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,10,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,1,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,50,100,2500,144,289,36,9.0,1.0,196,2500
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,17,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,0,0,0,0,1,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,56,289,3136,144,289,36,9.0,1.0,196,3136
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,7,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,1,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,13,49,169,144,289,36,9.0,1.0,196,169
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,13,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,0,0,0,1,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,25,169,625,144,289,36,9.0,1.0,196,625
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,11,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,0,1,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,20,121,400,144,289,36,9.0,1.0,196,400
,0,7,0,1,1,0,0.0,0,6,6,1,5,6,1,11,12,12,12,7,,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ae6cf0558,6,6,0,12,yes,17,no,14,0,0,0,1,0,0,0,0,0,4,3.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,15,49,225,144,289,36,9.0,1.0,196,225
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,0,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,1,0,0,0,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,44,0,1936,81,81,9,25.0,0.64000005,49,1936
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,6,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,1,0,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,14,36,196,81,81,9,25.0,0.64000005,49,196
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,7,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,0,1,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,34,49,1156,81,81,9,25.0,0.64000005,49,1156
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,9,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,0,1,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,65,81,4225,81,81,9,25.0,0.64000005,49,4225
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,6,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,1,0,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,19,36,361,81,81,9,25.0,0.64000005,49,361
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,0,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,1,0,0,0,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,5,0,25,81,81,9,25.0,0.64000005,49,25
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,7,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,0,1,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,37,49,1369,81,81,9,25.0,0.64000005,49,1369
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,9,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,0,1,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,21,81,441,81,81,9,25.0,0.64000005,49,441
,1,4,1,1,1,0,0.0,0,5,5,1,3,4,1,8,9,9,15,7,,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,d4e1dc02c,3,6,1,9,.80000001,9,no,7,0,0,0,1,0,0,0,0,0,3,5.0,1,0,0,0,0,0,1,1,9,0,1,0,0,0,0,1,0,42,49,1764,81,81,9,25.0,0.64000005,49,1764
,0,5,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,5,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,628ed9aa0,0,4,1,4,.33333334,no,no,5,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,34,25,1156,16,0,0,1.7777778999999998,0.11111112,25,1156
,0,5,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,10,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,628ed9aa0,0,4,1,4,.33333334,no,no,5,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,23,100,529,16,0,0,1.7777778999999998,0.11111112,25,529
,0,5,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,628ed9aa0,0,4,1,4,.33333334,no,no,5,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,40,36,1600,16,0,0,1.7777778999999998,0.11111112,25,1600
,0,5,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,0,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,628ed9aa0,0,4,1,4,.33333334,no,no,5,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,74,0,5476,16,0,0,1.7777778999999998,0.11111112,25,5476
,0,3,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,15,180000.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,bdeec3276,1,1,0,2,yes,no,15,27,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,23,225,529,4,0,1,1.0,1.0,729,529
,0,3,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,12,180000.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bdeec3276,1,1,0,2,yes,no,15,27,0,0,0,0,0,0,1,0,0,2,1.0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,19,144,361,4,0,1,1.0,1.0,729,361
,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,9,70000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7ec122814,1,4,2,5,1.5,no,no,5,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,57,81,3249,25,0,1,6.25,2.25,25,3249
,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,6,70000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7ec122814,1,4,2,5,1.5,no,no,5,0,0,1,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,76,36,5776,25,0,1,6.25,2.25,25,5776
,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,0,70000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7ec122814,1,4,2,5,1.5,no,no,5,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,70,0,4900,25,0,1,6.25,2.25,25,4900
,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,8,70000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7ec122814,1,4,2,5,1.5,no,no,5,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,21,64,441,25,0,1,6.25,2.25,25,441
,0,5,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,6,70000.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7ec122814,1,4,2,5,1.5,no,no,5,0,0,1,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,16,36,256,25,0,1,6.25,2.25,25,256
,0,5,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,11,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,eef870fae,0,1,0,1,no,11,no,11,0,0,0,0,1,0,0,0,0,3,0.33333334,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,33,121,1089,1,121,0,0.11111112,0.0,121,1089
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,0,0,0,0,1,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,29,121,841,36,1,1,4.0,1.0,9,841
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,0,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,2,0,4,36,1,1,4.0,1.0,9,4
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,3,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,49,9,2401,36,1,1,4.0,1.0,9,2401
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,1,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,85,1,7225,36,1,1,4.0,1.0,9,7225
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,3,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,53,9,2809,36,1,1,4.0,1.0,9,2809
,0,6,0,1,1,0,0.0,1,2,3,0,3,3,1,5,6,6,6,1,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43fb46f77,1,5,2,6,yes,yes,no,3,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,78,1,6084,36,1,1,4.0,1.0,9,6084
