Locationid,Location,LocPropertyType,LocProvince,LocPostal,LocDistrict,LocRegion,RegionName,Market,PopulationRank,FundraisingYear,cy_funds,cy_1_funds,cy_2_funds,change,target,cy_checkins,cy_1_checkins,cy_2_checkins,cy_contacts,cy_1_contacts,cy_2_contacts,cy_images,cy_1_images,cy_2_images,cy_notes,cy_1_notes,cy_2_notes
128658,2291,Buy More,CA,91910,458,57,West,San Diego,3,2018,36534.7298,39681.8498,31571.8065,-0.079308803,0,2,3,0,0,3,0,4,2,0,2,3,0
127732,1438,Buy More Supercenter,UT,84720,405,54,West,Salt Lake City,3,2017,29169.6,27847.0134,31468.49,0.047494738,0,11,2,0,5,0,0,0,0,0,7,1,0
132329,890,Buy More Supercenter,FL,32817,91,9,Southeast,Orlando,2,2016,8705.7734,11577.13,31350.56,-0.248019725,0,0,0,0,0,0,0,1,0,0,0,0,0
129128,2814,Buy More Supercenter,FL,33016,110,11,Southeast,Miami-Ft. Lauderdale,3,2017,16308.6198,22930.3299,31309.64,-0.288775178,0,1,0,0,1,0,0,0,0,0,0,0,0
127755,1459,Buy More Supercenter,IN,46227,249,43,Central,Indianapolis,3,2018,15569.39,43170.52,31305.3565,-0.639351344,0,0,1,1,0,1,2,0,1,0,0,1,1
129912,3802,Buy More Supercenter,DE,19709,284,75,Northeast,Philadelphia,3,2017,9677.7,17234.9499,31295.73,-0.438484007,0,0,0,0,0,0,0,0,0,0,0,0,0
128090,176,Buy More,MS,38663,137,14,Southeast,Memphis,2,2015,8290.33,11219.81,31272.1296,-0.261098896,0,0,0,0,0,0,0,0,0,0,0,0,0
131152,5947,Buy More Supercenter,TX,79904,505,46,Central,El Paso,1,2018,9051.4897,24873.67,31239.3701,-0.63610156,0,1,2,0,0,0,0,0,1,0,2,0,0
131869,741,Buy More Supercenter,TN,37771,121,12,Southeast,Knoxville,2,2017,11552.1399,21770.5399,31198.37,-0.46936824,0,1,0,0,0,0,0,0,0,0,0,0,0
128101,177,Buy More Supercenter,TN,38242,146,12,Southeast,Nashville,2,2017,8339.07,17817.3268,31170.49,-0.531968511,0,2,0,0,0,2,0,2,0,0,2,0,0
129426,3216,Buy More Supercenter,VA,23456,289,27,Northeast,Norfolk-Portsmouth,2,2017,23763.96,34243.7133,31168.87,-0.306034372,0,0,3,0,0,0,0,0,4,0,0,3,0
128491,2126,Buy More,HI,96789,470,49,West,Honolulu,2,2017,38813.9199,32105.3801,31159.81,0.208953757,0,2,4,0,3,1,0,2,13,0,1,2,0
129426,3216,Buy More Supercenter,VA,23456,289,27,Northeast,Norfolk-Portsmouth,2,2016,34243.7133,31168.87,31151.8,0.0986511,0,3,0,0,0,0,0,4,0,0,3,0,0
130661,5167,Buy More Supercenter,UT,84651,582,54,West,Salt Lake City,3,2017,27400.0798,20668.4466,31150.7,0.325696136,0,0,0,0,1,0,0,0,0,0,0,0,0
132320,885,Buy More Supercenter,NE,68434,433,51,West,Omaha,2,2015,4760.95,6063.02,31073.93,-0.214756013,0,0,0,0,0,0,0,0,0,0,0,0,0
127994,1674,Buy More Supercenter,MD,21740,280,75,Northeast,"Washington, DC",3,2018,8669.7497,25330.3298,31072.2333,-0.657732459,0,3,4,3,0,2,0,1,1,0,3,4,3
128910,258,Buy More Supercenter,MS,38804,4,14,Southeast,Memphis,2,2018,20776.96,16311.47,30959.7232,0.273763799,0,3,1,0,0,0,0,5,0,0,0,0,0
129738,3573,Buy More Supercenter,VA,20110,286,75,Northeast,"Washington, DC",3,2017,39975.0699,45431.6566,30910.18,-0.120105387,0,5,2,0,0,1,0,8,0,0,4,3,0
130936,5488,Buy More Supercenter,VA,23505,288,27,Northeast,Norfolk-Portsmouth,2,2017,18561.5399,30724.5368,30889.94,-0.395872425,0,0,5,0,0,1,0,0,2,0,0,5,0
131677,6690,Member's Buy More,PR,731,86,Southeast,Southeast,San Juan,3,2015,5236.51,3663.64,30844.9297,0.429318929,0,0,0,0,0,0,0,0,0,0,0,0,0
130936,5488,Buy More Supercenter,VA,23505,288,27,Northeast,Norfolk-Portsmouth,2,2018,20141.9899,18561.5399,30724.5368,0.085146492,0,4,0,5,0,0,1,0,0,2,2,0,5
129565,3367,Buy More Supercenter,SC,29418,36,4,Southeast,"Charleston, SC",2,2017,6790.4298,10914.6834,30703.17,-0.37786287,0,6,2,0,1,0,0,2,0,0,1,0,0
128932,260,Buy More Supercenter,TX,75165,55,5,Central,Dallas,3,2018,3992.3599,5788.4399,30702.7634,-0.310287406,0,0,1,1,0,1,0,0,1,3,0,0,1
127841,1535,Buy More Supercenter,SD,57106,430,52,West,Sioux Falls-Mitchell,1,2017,12277.5499,18009.2233,30658.97,-0.31826322,0,4,0,0,0,0,0,0,1,0,0,0,0
130264,4583,Buy More Supercenter,SC,29615,35,4,Southeast,"Greenville, SC",2,2017,4584.9598,18999.4667,30611.63,-0.758679553,0,2,0,0,0,0,0,5,0,0,3,0,0
129687,3510,Buy More Supercenter,TX,77581,62,6,Central,Houston,3,2017,6833.32,19002.7968,30592.08,-0.640404511,0,0,0,0,1,0,0,0,0,0,0,0,0
132121,821,Buy More Supercenter,NM,88101,71,44,Central,Amarillo,1,2016,8726.8565,21359.33,30583.74,-0.591426487,0,0,0,0,0,0,0,0,0,0,0,0,0
130286,462,Buy More Supercenter,TX,77511,61,6,Central,Houston,3,2017,4990.04,15110.9366,30522.32,-0.669772951,0,0,4,0,0,1,0,0,3,0,0,1,0
130750,5275,Buy More Supercenter,GA,30189,26,2,Southeast,Atlanta,3,2015,25838.52,14439.38,30384.16,0.789448023,1,0,0,0,0,0,0,0,0,0,0,0,0
129934,3831,Buy More Supercenter,VA,23707,288,27,Northeast,Norfolk-Portsmouth,2,2017,9623.9498,16454.6533,30321.32,-0.415122906,0,0,5,0,0,0,0,0,3,0,0,6,0
132319,884,Buy More Supercenter,IN,46176,249,43,Central,Indianapolis,3,2017,45975.6699,39742.5534,30298.03,0.156837344,0,1,2,0,0,1,0,0,1,0,1,1,0
132235,844,Buy More Supercenter,IL,60450,262,25,Central,Chicago,3,2018,26880.8398,22486.7898,30202.4667,0.195405838,0,2,4,0,1,2,1,4,3,0,3,3,0
128147,1811,Buy More Supercenter,VA,23502,288,27,Northeast,Norfolk-Portsmouth,2,2017,13861.1598,23002.5033,30162.59,-0.397406464,0,0,2,0,0,0,0,0,0,0,0,2,0
131871,743,Buy More Supercenter,OK,73149,353,44,Central,Oklahoma City,2,2015,13091.86,4830.82,30029.6895,1.710069926,1,0,0,0,0,0,0,0,0,0,0,0,0
127994,1674,Buy More Supercenter,MD,21740,280,75,Northeast,"Washington, DC",3,2016,31072.2333,32053.08,30022.59,-0.0306007,0,3,0,0,0,0,0,0,0,0,3,0,0
132373,9050,Unknown,AR,72716,Corporate,HO,Central,Little Rock-Springdale,3,2018,20711.2997,24286.18,30003.35,-0.147198131,0,0,0,0,0,0,0,0,0,0,0,0,0
131663,6679,Member's Buy More,PA,15122,24,Northeast,Northeast,Pittsburgh,2,2016,36834.35,27189.31,29851.84,0.354736475,0,1,0,0,0,0,0,0,0,0,2,0,0
130551,5046,Buy More Supercenter,NC,27520,299,27,Southeast,Raleigh-Durham,3,2018,9522.22,9876.0098,29823.7568,-0.035823152,0,2,3,2,1,4,0,1,2,3,2,2,3
131492,6443,Member's Buy More,NC,27534,11,Southeast,Southeast,Raleigh-Durham,3,2016,13161.5634,12043.93,29819.98,0.092796404,0,3,0,0,2,0,0,3,0,0,2,0,0
128053,1726,Buy More Supercenter,VA,22801,315,27,Northeast,Charlottesville,1,2017,26359.89,24689.65,29776.69,0.0676494,0,2,2,0,0,0,0,0,0,0,1,1,0
129521,3310,Buy More Supercenter,FL,32738,94,9,Southeast,Orlando,2,2017,4037.1999,5739.3268,29748.1,-0.29657257,0,10,1,0,0,2,0,1,0,0,8,0,0
132235,844,Buy More Supercenter,IL,60450,262,25,Central,Chicago,3,2017,22486.7898,30202.4667,29733.11,-0.255465124,0,4,0,0,2,1,0,3,0,0,3,0,0
129687,3510,Buy More Supercenter,TX,77581,62,6,Central,Houston,3,2016,19002.7968,30592.08,29701.22,-0.378832796,0,0,0,0,0,0,0,0,0,0,0,0,0
128162,1825,Buy More Supercenter,VA,20109,286,75,Northeast,"Washington, DC",3,2018,9482.3898,11138.6799,29680.1365,-0.148697163,0,4,5,3,0,1,0,2,6,0,3,5,2
130775,5305,Buy More,CA,91911,458,57,West,San Diego,3,2017,19921.9199,31936.2299,29675.01,-0.376196879,0,2,1,0,1,0,0,1,0,0,1,0,0
132245,850,Buy More Supercenter,NM,87110,385,46,West,Albuquerque-Santa Fe,2,2018,21532.12,21895.4399,29628.2399,-0.016593405,0,3,4,2,0,1,0,0,4,1,0,0,0
127491,1217,Buy More Supercenter,NC,28734,294,4,Southeast,"Greenville, SC",2,2018,15078.7594,24613.6098,29595.6,-0.387381228,0,1,2,0,0,0,0,0,2,0,1,2,0
130629,5131,Buy More,PA,19053,170,22,Northeast,Philadelphia,3,2015,8511.63,9961.56,29583.23,-0.145552504,0,0,0,0,0,0,0,0,0,0,0,0,0
127892,1583,Buy More,CA,93637,449,56,West,Fresno-Visalia,2,2016,24428.8266,25247.71,29550.34,-0.032433967,0,0,0,0,0,0,0,0,0,0,0,0,0
132169,826,Buy More Supercenter,NM,87402,375,46,West,Albuquerque-Santa Fe,2,2016,11136.7532,25521.27,29539.8,-0.563628566,0,0,0,0,0,0,0,0,0,0,0,0,0
131870,742,Buy More Supercenter,TN,37660,124,26,Southeast,"Tri-Cities, TN/VA",1,2018,30029.6895,20941.6399,29533.0434,0.433970293,0,1,2,3,1,0,4,0,2,2,1,3,0
127732,1438,Buy More Supercenter,UT,84720,405,54,West,Salt Lake City,3,2016,27847.0134,31468.49,29334.62,-0.11508263,0,2,0,0,0,0,0,0,0,0,1,0,0
127703,1411,Buy More Supercenter,AZ,85614,366,46,West,Tucson,2,2016,21569.8635,20107.24,29264.92,0.072741137,0,0,0,0,0,0,0,0,0,0,0,0,0
131749,685,Buy More Supercenter,TN,37813,123,12,Southeast,Knoxville,2,2018,11829.3698,14786.2999,29145.5567,-0.19997769,0,7,3,0,0,2,0,10,6,0,4,3,0
181653,5839,Buy More Supercenter,OR,97504,468,60,West,Medford-Klamath Falls,1,2018,23418.0996,22454.8898,29036.7466,0.042895325,0,5,6,0,0,1,0,9,1,0,4,0,0
128147,1811,Buy More Supercenter,VA,23502,288,27,Northeast,Norfolk-Portsmouth,2,2016,23002.5033,30162.59,28998.8,-0.23738302,0,2,0,0,0,0,0,0,0,0,2,0,0
127637,1351,Buy More Supercenter,WV,25801,317,41,Northeast,Charleston-Huntington,2,2018,5939.1198,4950.3999,28987.7533,0.199725259,0,1,2,2,0,0,1,1,1,3,1,0,1
132509,969,Buy More Supercenter,MS,39503,143,13,Southeast,New Orleans,2,2017,18530.6499,3234.4,28916.29,4.729238777,1,4,0,0,0,0,0,0,0,0,0,0,0
130368,4755,Member's Buy More,HI,96814,55,Western,West,Honolulu,2,2017,12258.11,17516.8932,28832.89,-0.300212095,0,2,2,0,2,0,0,0,1,0,0,0,0
129497,3289,Buy More Supercenter,NC,28694,124,26,Southeast,Charlotte,2,2018,7506.01,2379.7699,28684.4234,2.154090654,1,1,3,0,0,5,0,1,1,0,1,3,0
129396,317,Buy More Supercenter,IL,62471,272,43,Central,St. Louis,3,2018,14692.2395,11529.89,28548.5068,0.274274039,0,2,4,2,0,0,1,0,3,0,1,3,3
128162,1825,Buy More Supercenter,VA,20109,286,75,Northeast,"Washington, DC",3,2017,11138.6799,29680.1365,28534.95,-0.624709277,0,5,3,0,1,0,0,6,0,0,5,2,0
128969,264,Buy More Supercenter,TN,37055,149,12,Southeast,Nashville,2,2017,25212.8999,21904.3266,28499.95,0.151046565,0,1,0,0,0,2,0,0,2,0,1,0,0
131420,6364,Member's Buy More,FL,34110,19,Southeast,Southeast,Tampa-St. Petersburg,3,2017,16387.6398,21470.5167,28484.58,-0.236737521,0,0,0,0,0,0,0,0,0,0,0,0,0
130651,5155,Buy More Supercenter,NM,88005,387,46,West,Albuquerque-Santa Fe,2,2017,13237.26,12749.0633,28423.52,0.03829275,0,1,1,0,1,2,0,0,0,0,0,0,0
131082,5820,Neighborhood Buy More,FL,32068,546,72,Southeast,Jacksonville-Brunswick,2,2015,1842.03,2546.48,28421.2496,-0.276636769,0,0,0,0,0,0,0,0,0,0,0,0,0
127982,1664,Buy More Supercenter,NC,27893,299,27,Southeast,Raleigh-Durham,3,2017,23384.07,17574.4734,28415.87,0.330570167,0,4,3,0,1,5,0,2,1,0,3,1,0
129266,2956,Buy More Supercenter,IL,60431,262,25,Central,Chicago,3,2017,12239.4098,22098.1402,28410.2,-0.446133942,0,3,0,0,2,1,0,5,0,0,3,0,0
127830,1525,Buy More Supercenter,VA,23111,287,27,Northeast,Richmond-Petersburg,2,2016,24666.4866,15612.84,28391.65,0.579884672,1,2,0,0,1,0,0,0,0,0,2,0,0
127573,1293,Buy More Supercenter,GA,30906,30,2,Southeast,Augusta,2,2017,12025.3798,22291.1801,28276.52,-0.460531935,0,1,1,0,0,0,0,0,2,0,0,3,0
128750,2401,Buy More,CA,91010,484,57,West,Los Angeles,3,2017,6747.7098,17822.0533,28228.92,-0.621384266,0,1,1,0,2,0,0,0,1,0,2,0,0
129424,3214,Buy More Supercenter,VA,23435,289,27,Northeast,Norfolk-Portsmouth,2,2017,23696.55,32577.6866,28222.6,-0.272614097,0,0,4,0,0,0,0,0,0,0,0,4,0
130650,5154,Buy More Supercenter,CA,91770,484,57,West,Los Angeles,3,2017,5848.22,14327.1833,28190.83,-0.591809508,0,1,1,0,1,1,0,0,6,0,1,1,0
131915,775,Buy More Supercenter,IL,61401,279,25,Central,Cedar Rapids,3,2017,27885.5398,14327.2335,28181.81,0.946331076,1,2,0,0,0,0,0,2,0,0,0,0,0
129291,2985,Buy More Supercenter,CA,93650,449,56,West,Fresno-Visalia,2,2016,26051.7632,19596.37,28155.9,0.329417805,0,0,0,0,0,0,0,0,0,0,0,0,0
129879,3764,Buy More Supercenter,TX,75771,45,5,Central,Tyler-Longview,1,2015,8465.84,19969.26,28144.8394,-0.576056399,0,0,0,0,0,0,0,0,0,0,0,0,0
128750,2401,Buy More,CA,91010,484,57,West,Los Angeles,3,2016,17822.0533,28228.92,28143.31,-0.368659754,0,1,0,0,0,0,0,1,0,0,0,0,0
132245,850,Buy More Supercenter,NM,87110,385,46,West,Albuquerque-Santa Fe,2,2016,29628.2399,23287.57,28117.94,0.272277009,0,2,0,0,0,0,0,1,0,0,0,0,0
127825,1520,Buy More Supercenter,SD,57401,430,52,West,Sioux Falls-Mitchell,1,2017,18341.5499,24348.0365,28115.12,-0.246692853,0,2,0,0,0,2,0,13,6,0,1,0,0
128189,185,Buy More Supercenter,TX,76240,47,44,Central,Ft. Worth,2,2016,6688.1268,10100.29,28061.98,-0.337828241,0,0,0,0,0,0,0,0,0,0,0,0,0
128070,1741,Buy More Supercenter,DE,19963,284,75,Northeast,Baltimore,3,2016,8796.8668,20660.07,28058.86,-0.574209245,0,0,0,0,0,0,0,0,0,0,0,0,0
128315,1963,Buy More,CA,95380,450,56,West,Sacramento,3,2017,11826.9299,12493.5899,27989.39,-0.053360164,0,1,1,0,1,0,0,3,1,0,1,1,0
131130,589,Buy More Supercenter,KY,40229,256,41,Southeast,Louisville,2,2016,9168.2566,25630.18,27957.76,-0.642286687,0,0,0,0,0,0,0,0,0,0,0,0,0
130288,4627,Buy More Supercenter,TX,76201,52,5,Central,Ft. Worth,2,2016,8362.1035,13700.43,27908.38,-0.389646639,0,0,0,0,0,0,0,0,0,0,0,0,0
129449,3237,Buy More Supercenter,SD,57110,430,52,West,Sioux Falls-Mitchell,1,2016,17363.9268,31624.27,27870.48,-0.450930352,0,0,0,0,0,0,0,2,0,0,0,0,0
127732,1438,Buy More Supercenter,UT,84720,405,54,West,Salt Lake City,3,2018,20012.5495,29169.6,27847.0134,-0.313924445,0,0,11,2,0,5,0,0,0,0,0,7,1
128590,2225,Buy More Supercenter,RI,2896,161,17,Northeast,Providence,2,2016,10314.1833,23662.43,27830.48,-0.564111408,0,0,0,0,1,0,0,0,0,0,0,0,0
131223,604,Buy More Supercenter,AL,36303,7,3,Southeast,Birmingham,3,2018,4410.8794,16096.86,27760.21,-0.725978893,0,3,6,0,0,0,0,0,1,0,1,1,0
128282,1933,Buy More,IL,60164,267,25,Central,Chicago,3,2016,14018.0167,42239.92,27732.68,-0.668133446,0,3,0,0,1,0,0,0,0,0,4,0,0
588454,4202,Buy More Supercenter,CA,95661,455,56,West,Sacramento,3,2016,8391.3733,9805.11,27720.4495,-0.144183665,0,1,0,0,0,0,0,2,0,0,1,0,0
127571,1291,Buy More Supercenter,AZ,85710,367,46,West,Tucson,2,2018,7890.3697,12627.66,27695.4067,-0.375151873,0,0,0,0,0,1,0,0,0,0,0,0,0
127925,1612,Buy More Supercenter,AZ,85746,366,46,West,Tucson,2,2017,10341.4998,11047.5199,27694.4,-0.063907565,0,1,0,0,1,0,0,0,0,0,1,0,0
128021,1699,Buy More Supercenter,UT,84041,401,54,West,Salt Lake City,3,2018,21261.1899,27183.3698,27651.7266,-0.217860403,0,0,2,0,0,1,0,0,1,1,0,1,1
128734,2373,Buy More,RI,2888,161,17,Northeast,Providence,2,2017,8005.6198,11710.4833,27650.57,-0.316371528,0,1,0,0,2,0,0,0,0,0,0,0,0
129797,3645,Buy More Supercenter,TX,79701,73,44,Central,Odessa-Midland,1,2017,17457.3699,33128.7267,27614.34,-0.473044344,0,4,2,0,1,0,0,8,9,0,0,1,0
131148,5938,Buy More,CA,92154,458,57,West,San Diego,3,2016,17173.4134,25087.81,27597.32,-0.315467815,0,1,0,0,0,0,0,1,0,0,0,0,0
132500,964,Buy More Supercenter,TX,79907,505,46,Central,El Paso,1,2018,12513.4099,35527.98,27588.9535,-0.647787184,0,1,0,0,0,0,0,3,0,0,2,0,0
130938,549,Buy More Supercenter,NM,88240,71,44,West,Albuquerque-Santa Fe,2,2016,18443.54,20458.01,27514.08,-0.098468522,0,1,0,0,1,0,0,0,0,0,0,0,0
129424,3214,Buy More Supercenter,VA,23435,289,27,Northeast,Norfolk-Portsmouth,2,2016,32577.6866,28222.6,27442.5,0.154312027,0,4,0,0,0,0,0,0,0,0,4,0,0
128268,192,Buy More Supercenter,TN,38401,151,12,Southeast,Nashville,2,2018,23641.5299,16775.3898,27431.86,0.409298394,0,2,2,0,2,0,2,0,0,0,0,1,0
130840,5379,Buy More Supercenter,PA,15425,235,20,Northeast,Pittsburgh,2,2017,25245.6198,25207.1067,27406.79,0.001527867,0,2,0,0,2,0,0,5,0,0,1,0,0
129886,3773,Buy More Supercenter,TX,76108,479,5,Central,Ft. Worth,2,2017,15788.2598,14657.5534,27300.89,0.077141551,0,1,0,0,1,0,0,2,0,0,2,0,0
131046,575,Buy More Supercenter,GA,30188,24,2,Southeast,Atlanta,3,2017,13054.0799,20879.5868,27292.74,-0.37479223,0,3,3,0,2,0,0,1,1,0,3,1,0
127292,1036,Buy More Supercenter,NC,28043,294,4,Southeast,"Greenville, SC",2,2016,39195.6132,33282.83,27212.09,0.177652658,0,0,0,0,0,0,0,0,0,0,0,0,0
131663,6679,Member's Buy More,PA,15122,24,Northeast,Northeast,Pittsburgh,2,2017,26765.34,36834.35,27189.31,-0.273359242,0,2,1,0,1,0,0,5,0,0,2,2,0
127873,1565,Buy More Supercenter,ND,58801,427,52,West,Fargo-Valley City,1,2017,41162.11,42460.4,27157.99,-0.03057649,0,4,0,0,0,0,0,9,0,0,4,0,0
128509,2142,Buy More Supercenter,NH,3079,184,16,Northeast,Boston,3,2016,25904.6334,24570.9,27147.1,0.054281015,0,0,0,0,0,0,0,0,0,0,0,0,0
130428,483,Buy More Supercenter,AL,36066,8,14,Southeast,Birmingham,3,2018,11147.4497,8939.9798,27087.1667,0.246921128,0,6,5,2,0,0,1,2,0,0,4,0,1
588418,4064,Buy More Supercenter,VA,23462,289,27,Northeast,Norfolk-Portsmouth,2,2017,11791.7299,23775.5501,27057.68,-0.50403966,0,0,4,0,0,0,0,0,0,0,0,6,0
128392,2036,Buy More Supercenter,WV,25309,317,41,Northeast,Charleston-Huntington,2,2016,11065.85,17427.66,26964.42,-0.365040975,0,1,0,0,0,0,0,1,0,0,1,0,0
127713,1420,Buy More Supercenter,IL,60107,268,25,Central,Chicago,3,2017,8196.31,13675.3999,26949.94,-0.400652993,0,2,2,0,2,1,0,1,1,0,2,2,0
131696,673,Buy More Supercenter,TN,37040,149,12,Southeast,Nashville,2,2017,22783.76,23196.8266,26948.68,-0.017807031,0,2,0,0,0,0,0,0,0,0,1,0,0
128289,194,Buy More Supercenter,TX,77521,60,6,Central,Houston,3,2018,7361.7894,11052.2399,26945.4166,-0.333909735,0,0,0,0,0,1,0,0,0,0,0,0,0
132491,96,Buy More Supercenter,MO,64701,361,40,Central,Kansas City,2,2016,9332.0102,18501.16,26922,-0.495598644,0,1,0,0,1,0,0,1,0,0,0,0,0
128021,1699,Buy More Supercenter,UT,84041,401,54,West,Salt Lake City,3,2017,27183.3698,27651.7266,26895.78,-0.016937705,0,2,0,0,1,0,0,1,1,0,1,1,0
132236,845,Buy More,MO,65622,357,40,Central,"Springfield, MO",2,2015,4973.26,3542.74,26880.8398,0.403789158,0,0,0,0,0,0,0,0,0,0,0,0,0
127608,1324,Buy More Supercenter,AZ,85621,366,46,West,Tucson,2,2016,3279.8934,13818.68,26860.76,-0.762647851,0,0,0,0,0,0,0,0,0,0,0,0,0
128003,1682,Buy More Supercenter,VA,23321,288,27,Northeast,Norfolk-Portsmouth,2,2017,12452.4899,35920.8002,26852.23,-0.653334841,0,0,4,0,0,0,0,0,4,0,0,3,0
128517,2150,Buy More,CA,92154,458,57,West,San Diego,3,2016,16056.3601,26230.62,26840.54,-0.387877218,0,1,0,0,0,0,0,6,0,0,0,0,0
127364,1101,Buy More Supercenter,AL,36092,8,14,Southeast,Birmingham,3,2017,5295.79,8138.5301,26814.29,-0.349294045,0,1,2,0,0,0,0,0,0,0,1,0,0
127971,1654,Buy More Supercenter,MN,56425,419,52,Central,Minneapolis-St. Paul,3,2018,37687.16,47581.27,26810.07,-0.207941276,0,3,2,2,0,0,0,1,0,4,4,2,2
128089,1759,Buy More Supercenter,VA,23061,288,27,Northeast,Norfolk-Portsmouth,2,2016,14732.4267,21529.44,26752.37,-0.315707854,0,2,0,0,2,0,0,0,0,0,2,0,0
131411,6355,Member's Buy More,NC,28602,50,Southeast,Southeast,Charlotte,2,2016,45421.93,40418.61,26681.26,0.123787533,0,0,0,0,0,0,0,0,0,0,0,0,0
130840,5379,Buy More Supercenter,PA,15425,235,20,Northeast,Pittsburgh,2,2016,25207.1067,27406.79,26637.6,-0.080260523,0,0,0,0,0,0,0,0,0,0,0,0,0
129233,2924,Buy More Supercenter,NM,87120,384,46,West,Albuquerque-Santa Fe,2,2016,15983.3099,16567.45,26632.5,-0.035258299,0,1,0,0,0,0,0,0,0,0,0,0,0
128140,1805,Buy More Supercenter,CA,92253,463,57,West,Los Angeles,3,2017,10117.6899,11768.9334,26573.46,-0.14030528,0,1,0,0,1,0,0,6,0,0,1,0,0
131081,582,Buy More Supercenter,FL,32127,94,9,Southeast,Orlando,2,2017,21420.0499,22152.9867,26500.19,-0.033085236,0,13,0,0,0,1,0,9,9,0,11,0,0
128227,1884,Buy More Supercenter,PA,18519,226,18,Northeast,Wilkes Barre-Scranton,2,2016,17236.9634,19957.19,26490.98,-0.136303087,0,1,0,0,0,0,0,1,0,0,1,0,0
130666,5173,Buy More Supercenter,GA,30720,120,2,Southeast,Chattanooga,1,2018,16026.1099,19283.4098,26422.3935,-0.168917216,0,4,8,1,1,2,0,4,8,1,2,1,0
127582,1300,Buy More Supercenter,NC,28562,302,27,Southeast,"Greenville, NC",1,2017,1850.2099,13098.8501,26331.08,-0.858750204,0,1,0,0,0,0,0,0,0,0,0,0,0
129732,3568,Buy More Supercenter,UT,84120,403,54,West,Salt Lake City,3,2017,5318.1798,9445.9667,26309.4,-0.436989355,0,0,0,0,1,0,0,0,0,0,0,0,0
128517,2150,Buy More,CA,92154,458,57,West,San Diego,3,2017,11457.3298,16056.3601,26230.62,-0.286430441,0,1,1,0,1,0,0,1,6,0,1,0,0
129878,3763,Buy More Supercenter,TX,79938,505,46,Central,El Paso,1,2017,57576.46,32899.7365,26192.78,0.750058393,1,2,0,0,0,0,0,0,0,0,0,0,0
129975,3884,Buy More Supercenter,AZ,85716,367,46,West,Tucson,2,2015,7475.84,7886.4,26191.1097,-0.052059241,0,0,0,0,0,0,0,0,0,0,0,0,0
127423,1156,Buy More Supercenter,NC,28117,306,26,Southeast,Charlotte,2,2017,5621.6899,11883.7635,26189.6,-0.52694364,0,1,0,0,2,0,0,0,0,0,2,0,0
130108,43,Buy More Supercenter,KS,66441,407,51,Central,Topeka,1,2016,32788.14,23542.16,26143.82,0.392741363,0,2,0,0,2,0,0,2,0,0,1,0,0
128284,1935,Buy More Supercenter,PA,15904,237,20,Northeast,Wilkes Barre-Scranton,2,2017,15033.1699,16717.4067,26138.89,-0.100747492,0,2,0,0,0,0,0,1,0,0,1,0,0
131870,742,Buy More Supercenter,TN,37660,124,26,Southeast,"Tri-Cities, TN/VA",1,2016,29533.0434,22308.21,26105.13,0.323864326,0,3,0,0,4,0,0,2,0,0,0,0,0
127313,1055,Buy More Supercenter,TX,75040,583,5,Central,Dallas,3,2017,6160.1999,12736.9966,26052.64,-0.516353808,0,1,1,0,0,0,0,1,6,0,1,0,0
129291,2985,Buy More Supercenter,CA,93650,449,56,West,Fresno-Visalia,2,2018,21279.5497,14439.63,26051.7632,0.473690787,0,5,3,0,0,1,0,5,5,0,0,2,0
129237,2928,Buy More Supercenter,SC,29445,36,4,Southeast,"Charleston, SC",2,2018,8100.1495,20973.9498,26037.0434,-0.613799519,0,1,1,3,0,2,1,0,0,4,0,0,1
127782,1483,Buy More Supercenter,SD,57078,430,52,West,Sioux Falls-Mitchell,1,2017,9081.4199,16831.1466,26026.07,-0.460439617,0,3,0,0,3,0,0,3,0,0,2,0,0
130011,407,Buy More Supercenter,TX,76542,81,8,Central,Waco-Temple-Bryan,1,2016,14088.2465,18214.19,25981.92,-0.226523579,0,2,0,0,1,0,0,0,0,0,3,0,0
128449,2089,Buy More Supercenter,VA,24202,311,26,Southeast,"Tri-Cities, TN/VA",1,2017,11004.16,22174.11,25976.31,-0.503738369,0,4,2,0,0,3,0,0,0,0,5,0,0
128807,2479,Buy More Supercenter,CA,92115,459,57,West,San Diego,3,2017,14605.7798,16246.6834,25932.86,-0.100999297,0,1,1,0,1,1,0,0,2,0,1,1,0
128509,2142,Buy More Supercenter,NH,3079,184,16,Northeast,Boston,3,2018,7783.8099,16365.0698,25904.6334,-0.524364393,0,2,2,0,1,0,0,3,13,0,1,2,0
128003,1682,Buy More Supercenter,VA,23321,288,27,Northeast,Norfolk-Portsmouth,2,2016,35920.8002,26852.23,25894.55,0.337721307,0,4,0,0,0,0,0,4,0,0,3,0,0
127313,1055,Buy More Supercenter,TX,75040,583,5,Central,Dallas,3,2016,12736.9966,26052.64,25876.58,-0.511105339,0,1,0,0,0,0,0,6,0,0,0,0,0
127713,1420,Buy More Supercenter,IL,60107,268,25,Central,Chicago,3,2016,13675.3999,26949.94,25861.82,-0.492562881,0,2,0,0,1,0,0,1,0,0,2,0,0
131683,670,Buy More Supercenter,AL,35055,3,14,Southeast,Birmingham,3,2016,17635.6333,22034.3,25859.05,-0.199628157,0,0,0,0,0,0,0,0,0,0,0,0,0
130750,5275,Buy More Supercenter,GA,30189,26,2,Southeast,Atlanta,3,2017,14664.8198,21023.5299,25838.52,-0.302456825,0,4,1,0,1,1,0,4,3,0,4,0,0
